n,game,algorithm,dimension,time,number of moves,number of states,won,state space,solution: car,solution: direction
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,I,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,I,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,I,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,I,1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,I,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,I,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,1
2,6x6_2,random,6,6.084561,2230,2230,1,,I,1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,I,1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,I,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,I,1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,F,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,F,1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,F,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,F,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,I,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,I,1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,I,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,I,1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,I,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,1
2,6x6_2,random,6,6.084561,2230,2230,1,,I,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,I,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,I,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,I,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,L,1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,K,1
2,6x6_2,random,6,6.084561,2230,2230,1,,F,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,F,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,D,1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,1
2,6x6_2,random,6,6.084561,2230,2230,1,,C,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,1
2,6x6_2,random,6,6.084561,2230,2230,1,,C,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,D,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,D,1
2,6x6_2,random,6,6.084561,2230,2230,1,,D,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,D,1
2,6x6_2,random,6,6.084561,2230,2230,1,,D,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,F,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,E,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,1
2,6x6_2,random,6,6.084561,2230,2230,1,,J,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,I,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,X,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,G,1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,-1
2,6x6_2,random,6,6.084561,2230,2230,1,,B,1
2,6x6_2,random,6,6.084561,2230,2230,1,,A,1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,1
2,6x6_2,random,6,6.084561,2230,2230,1,,H,-1
