n,game,algorithm,dimension,time,number of moves,number of states,won,state space,solution: car,solution: direction
3,6x6_2,random,6,0.782418,681,681,1,,I,-1
3,6x6_2,random,6,0.782418,681,681,1,,A,-1
3,6x6_2,random,6,0.782418,681,681,1,,X,1
3,6x6_2,random,6,0.782418,681,681,1,,K,1
3,6x6_2,random,6,0.782418,681,681,1,,L,-1
3,6x6_2,random,6,0.782418,681,681,1,,B,-1
3,6x6_2,random,6,0.782418,681,681,1,,G,-1
3,6x6_2,random,6,0.782418,681,681,1,,X,1
3,6x6_2,random,6,0.782418,681,681,1,,X,-1
3,6x6_2,random,6,0.782418,681,681,1,,J,1
3,6x6_2,random,6,0.782418,681,681,1,,G,1
3,6x6_2,random,6,0.782418,681,681,1,,B,1
3,6x6_2,random,6,0.782418,681,681,1,,K,-1
3,6x6_2,random,6,0.782418,681,681,1,,X,-1
3,6x6_2,random,6,0.782418,681,681,1,,A,1
3,6x6_2,random,6,0.782418,681,681,1,,I,1
3,6x6_2,random,6,0.782418,681,681,1,,I,1
3,6x6_2,random,6,0.782418,681,681,1,,L,-1
3,6x6_2,random,6,0.782418,681,681,1,,A,-1
3,6x6_2,random,6,0.782418,681,681,1,,L,1
3,6x6_2,random,6,0.782418,681,681,1,,J,-1
3,6x6_2,random,6,0.782418,681,681,1,,I,-1
3,6x6_2,random,6,0.782418,681,681,1,,L,-1
3,6x6_2,random,6,0.782418,681,681,1,,J,1
3,6x6_2,random,6,0.782418,681,681,1,,A,1
3,6x6_2,random,6,0.782418,681,681,1,,A,-1
3,6x6_2,random,6,0.782418,681,681,1,,J,-1
3,6x6_2,random,6,0.782418,681,681,1,,L,-1
3,6x6_2,random,6,0.782418,681,681,1,,B,-1
3,6x6_2,random,6,0.782418,681,681,1,,L,1
3,6x6_2,random,6,0.782418,681,681,1,,X,1
3,6x6_2,random,6,0.782418,681,681,1,,J,-1
3,6x6_2,random,6,0.782418,681,681,1,,I,1
3,6x6_2,random,6,0.782418,681,681,1,,B,1
3,6x6_2,random,6,0.782418,681,681,1,,L,1
3,6x6_2,random,6,0.782418,681,681,1,,I,-1
3,6x6_2,random,6,0.782418,681,681,1,,I,1
3,6x6_2,random,6,0.782418,681,681,1,,J,1
3,6x6_2,random,6,0.782418,681,681,1,,L,-1
3,6x6_2,random,6,0.782418,681,681,1,,I,-1
3,6x6_2,random,6,0.782418,681,681,1,,X,-1
3,6x6_2,random,6,0.782418,681,681,1,,I,-1
3,6x6_2,random,6,0.782418,681,681,1,,X,1
3,6x6_2,random,6,0.782418,681,681,1,,L,-1
3,6x6_2,random,6,0.782418,681,681,1,,A,1
3,6x6_2,random,6,0.782418,681,681,1,,L,-1
3,6x6_2,random,6,0.782418,681,681,1,,K,1
3,6x6_2,random,6,0.782418,681,681,1,,L,1
3,6x6_2,random,6,0.782418,681,681,1,,A,-1
3,6x6_2,random,6,0.782418,681,681,1,,A,1
3,6x6_2,random,6,0.782418,681,681,1,,J,-1
3,6x6_2,random,6,0.782418,681,681,1,,A,-1
3,6x6_2,random,6,0.782418,681,681,1,,J,1
3,6x6_2,random,6,0.782418,681,681,1,,J,-1
3,6x6_2,random,6,0.782418,681,681,1,,K,1
3,6x6_2,random,6,0.782418,681,681,1,,E,1
3,6x6_2,random,6,0.782418,681,681,1,,A,1
3,6x6_2,random,6,0.782418,681,681,1,,I,-1
3,6x6_2,random,6,0.782418,681,681,1,,A,-1
3,6x6_2,random,6,0.782418,681,681,1,,B,-1
3,6x6_2,random,6,0.782418,681,681,1,,B,1
3,6x6_2,random,6,0.782418,681,681,1,,B,-1
3,6x6_2,random,6,0.782418,681,681,1,,L,-1
3,6x6_2,random,6,0.782418,681,681,1,,B,1
3,6x6_2,random,6,0.782418,681,681,1,,E,-1
3,6x6_2,random,6,0.782418,681,681,1,,A,1
3,6x6_2,random,6,0.782418,681,681,1,,A,-1
3,6x6_2,random,6,0.782418,681,681,1,,E,1
3,6x6_2,random,6,0.782418,681,681,1,,I,1
3,6x6_2,random,6,0.782418,681,681,1,,J,1
3,6x6_2,random,6,0.782418,681,681,1,,B,-1
3,6x6_2,random,6,0.782418,681,681,1,,L,1
3,6x6_2,random,6,0.782418,681,681,1,,B,1
3,6x6_2,random,6,0.782418,681,681,1,,X,-1
3,6x6_2,random,6,0.782418,681,681,1,,B,-1
3,6x6_2,random,6,0.782418,681,681,1,,G,-1
3,6x6_2,random,6,0.782418,681,681,1,,L,-1
3,6x6_2,random,6,0.782418,681,681,1,,E,-1
3,6x6_2,random,6,0.782418,681,681,1,,E,1
3,6x6_2,random,6,0.782418,681,681,1,,G,1
3,6x6_2,random,6,0.782418,681,681,1,,X,1
3,6x6_2,random,6,0.782418,681,681,1,,L,1
3,6x6_2,random,6,0.782418,681,681,1,,L,-1
3,6x6_2,random,6,0.782418,681,681,1,,B,1
3,6x6_2,random,6,0.782418,681,681,1,,X,-1
3,6x6_2,random,6,0.782418,681,681,1,,E,-1
3,6x6_2,random,6,0.782418,681,681,1,,E,1
3,6x6_2,random,6,0.782418,681,681,1,,E,-1
3,6x6_2,random,6,0.782418,681,681,1,,B,-1
3,6x6_2,random,6,0.782418,681,681,1,,L,1
3,6x6_2,random,6,0.782418,681,681,1,,F,-1
3,6x6_2,random,6,0.782418,681,681,1,,G,-1
3,6x6_2,random,6,0.782418,681,681,1,,X,1
3,6x6_2,random,6,0.782418,681,681,1,,J,1
3,6x6_2,random,6,0.782418,681,681,1,,J,-1
3,6x6_2,random,6,0.782418,681,681,1,,G,1
3,6x6_2,random,6,0.782418,681,681,1,,J,1
3,6x6_2,random,6,0.782418,681,681,1,,F,1
3,6x6_2,random,6,0.782418,681,681,1,,F,-1
3,6x6_2,random,6,0.782418,681,681,1,,F,1
3,6x6_2,random,6,0.782418,681,681,1,,E,-1
3,6x6_2,random,6,0.782418,681,681,1,,E,1
3,6x6_2,random,6,0.782418,681,681,1,,G,-1
3,6x6_2,random,6,0.782418,681,681,1,,X,1
3,6x6_2,random,6,0.782418,681,681,1,,F,-1
3,6x6_2,random,6,0.782418,681,681,1,,H,1
3,6x6_2,random,6,0.782418,681,681,1,,E,-1
3,6x6_2,random,6,0.782418,681,681,1,,G,1
3,6x6_2,random,6,0.782418,681,681,1,,X,-1
3,6x6_2,random,6,0.782418,681,681,1,,E,1
3,6x6_2,random,6,0.782418,681,681,1,,X,1
3,6x6_2,random,6,0.782418,681,681,1,,B,1
3,6x6_2,random,6,0.782418,681,681,1,,H,-1
3,6x6_2,random,6,0.782418,681,681,1,,H,1
3,6x6_2,random,6,0.782418,681,681,1,,B,-1
3,6x6_2,random,6,0.782418,681,681,1,,H,-1
3,6x6_2,random,6,0.782418,681,681,1,,F,1
3,6x6_2,random,6,0.782418,681,681,1,,F,-1
3,6x6_2,random,6,0.782418,681,681,1,,J,-1
3,6x6_2,random,6,0.782418,681,681,1,,L,-1
3,6x6_2,random,6,0.782418,681,681,1,,H,1
3,6x6_2,random,6,0.782418,681,681,1,,X,-1
3,6x6_2,random,6,0.782418,681,681,1,,J,-1
3,6x6_2,random,6,0.782418,681,681,1,,B,1
3,6x6_2,random,6,0.782418,681,681,1,,X,1
3,6x6_2,random,6,0.782418,681,681,1,,B,1
3,6x6_2,random,6,0.782418,681,681,1,,H,1
3,6x6_2,random,6,0.782418,681,681,1,,J,1
3,6x6_2,random,6,0.782418,681,681,1,,L,1
3,6x6_2,random,6,0.782418,681,681,1,,A,1
3,6x6_2,random,6,0.782418,681,681,1,,J,1
3,6x6_2,random,6,0.782418,681,681,1,,J,-1
3,6x6_2,random,6,0.782418,681,681,1,,J,-1
3,6x6_2,random,6,0.782418,681,681,1,,A,-1
3,6x6_2,random,6,0.782418,681,681,1,,L,-1
3,6x6_2,random,6,0.782418,681,681,1,,I,-1
3,6x6_2,random,6,0.782418,681,681,1,,H,-1
3,6x6_2,random,6,0.782418,681,681,1,,I,1
3,6x6_2,random,6,0.782418,681,681,1,,H,1
3,6x6_2,random,6,0.782418,681,681,1,,J,1
3,6x6_2,random,6,0.782418,681,681,1,,H,-1
3,6x6_2,random,6,0.782418,681,681,1,,L,1
3,6x6_2,random,6,0.782418,681,681,1,,B,-1
3,6x6_2,random,6,0.782418,681,681,1,,H,1
3,6x6_2,random,6,0.782418,681,681,1,,H,1
3,6x6_2,random,6,0.782418,681,681,1,,J,1
3,6x6_2,random,6,0.782418,681,681,1,,E,-1
3,6x6_2,random,6,0.782418,681,681,1,,B,1
3,6x6_2,random,6,0.782418,681,681,1,,A,1
3,6x6_2,random,6,0.782418,681,681,1,,B,-1
3,6x6_2,random,6,0.782418,681,681,1,,X,-1
3,6x6_2,random,6,0.782418,681,681,1,,H,-1
3,6x6_2,random,6,0.782418,681,681,1,,B,1
3,6x6_2,random,6,0.782418,681,681,1,,H,-1
3,6x6_2,random,6,0.782418,681,681,1,,E,1
3,6x6_2,random,6,0.782418,681,681,1,,B,-1
3,6x6_2,random,6,0.782418,681,681,1,,E,-1
3,6x6_2,random,6,0.782418,681,681,1,,H,-1
3,6x6_2,random,6,0.782418,681,681,1,,H,1
3,6x6_2,random,6,0.782418,681,681,1,,A,-1
3,6x6_2,random,6,0.782418,681,681,1,,E,1
3,6x6_2,random,6,0.782418,681,681,1,,H,-1
3,6x6_2,random,6,0.782418,681,681,1,,H,1
3,6x6_2,random,6,0.782418,681,681,1,,B,1
3,6x6_2,random,6,0.782418,681,681,1,,A,1
3,6x6_2,random,6,0.782418,681,681,1,,E,-1
3,6x6_2,random,6,0.782418,681,681,1,,F,-1
3,6x6_2,random,6,0.782418,681,681,1,,B,-1
3,6x6_2,random,6,0.782418,681,681,1,,G,1
3,6x6_2,random,6,0.782418,681,681,1,,B,1
3,6x6_2,random,6,0.782418,681,681,1,,X,-1
3,6x6_2,random,6,0.782418,681,681,1,,D,1
3,6x6_2,random,6,0.782418,681,681,1,,A,-1
3,6x6_2,random,6,0.782418,681,681,1,,A,1
3,6x6_2,random,6,0.782418,681,681,1,,H,1
3,6x6_2,random,6,0.782418,681,681,1,,D,1
3,6x6_2,random,6,0.782418,681,681,1,,D,-1
3,6x6_2,random,6,0.782418,681,681,1,,C,1
3,6x6_2,random,6,0.782418,681,681,1,,X,1
3,6x6_2,random,6,0.782418,681,681,1,,D,1
3,6x6_2,random,6,0.782418,681,681,1,,G,1
3,6x6_2,random,6,0.782418,681,681,1,,B,-1
3,6x6_2,random,6,0.782418,681,681,1,,D,-1
3,6x6_2,random,6,0.782418,681,681,1,,H,-1
3,6x6_2,random,6,0.782418,681,681,1,,C,-1
3,6x6_2,random,6,0.782418,681,681,1,,H,1
3,6x6_2,random,6,0.782418,681,681,1,,G,1
3,6x6_2,random,6,0.782418,681,681,1,,G,-1
3,6x6_2,random,6,0.782418,681,681,1,,B,1
3,6x6_2,random,6,0.782418,681,681,1,,A,-1
3,6x6_2,random,6,0.782418,681,681,1,,A,1
3,6x6_2,random,6,0.782418,681,681,1,,D,-1
3,6x6_2,random,6,0.782418,681,681,1,,H,1
